Pincode,Latitude,Longitude
721125,22.208,87.14635
721125,22.208,87.14625
721125,22.208,87.14635
495559,22.20835,82.42923
757086,22.20845,86.63665
454331,22.20903,74.758
361160,22.20908,70.38247
480449,22.2091,78.69595
461331,22.20917,77.09098
451221,22.2092,75.7618
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721631,22.2092,88.2753
721628,22.2092,88.1065
721628,22.2092,88.1065
721628,22.2092,88.1065
721628,22.2092,88.1065
721628,22.2092,88.1065
721628,22.2092,88.1065
721628,22.2092,88.1065
721628,22.2092,88.1065
721628,22.2092,88.1065
495330,22.20927,81.8361
451225,22.2093,75.7619
360020,22.20972,70.89457
721437,22.2098,87.39059
480107,22.2098,79.2647
491559,22.2099,81.50203
361160,22.21,70.27
361305,22.21,69.66
361170,22.21,69.89
361162,22.21,70.48
361170,22.21,69.93
361162,22.21,70.42
712123,22.21,87.89
712123,22.21,87.88
712302,22.21,88.39
712302,22.21,88.1
712512,22.21,88.15
712123,22.21,87.87
712105,22.21,88.39
712105,22.21,88.39
769004,22.21007,84.77515
770012,22.21021,83.77432
770016,22.21035,84.20237
364710,22.21037,71.63167
495115,22.21053,81.62817
757032,22.21053,86.55498
721506,22.21078,86.89631
743370,22.211,88.839
360055,22.21103,71.37986
496225,22.21157,83.46169
496224,22.21157,83.46169
496111,22.21157,83.46169
770070,22.2116,84.48728
361162,22.21161,70.53072
495115,22.21162,81.54326
480441,22.21168,78.81278
743370,22.21171,88.83937
757031,22.21199,86.60655
743376,22.212,88.389
743368,22.212,88.259
360055,22.21228,71.37925
743312,22.21248,88.713
743439,22.2125,89.01601
743312,22.21267,88.66136
480990,22.2127,79.7385
743337,22.213,88.493
743611,22.213,88.89587
743368,22.213,88.209
770002,22.21316,84.12381
464776,22.21344,79.73874
757031,22.21353,86.66011
480557,22.21362,78.7455
480557,22.21362,78.7455
464331,22.21389,75.47234
770015,22.214,83.93366
743378,22.214,88.895
743372,22.21403,88.46158
757048,22.21421,86.2876
481551,22.21423,80.11905
743439,22.21437,88.98207
770070,22.21472,84.51447
743378,22.21475,88.88994
480223,22.21478,79.1605
757086,22.2148,86.71359
495112,22.21496,82.07068
743376,22.215,88.405
495112,22.21512,82.01347
721172,22.2152,87.532
431712,22.2153,81.755
770034,22.21535,84.65869
391125,22.2157,73.5956
770016,22.2158,84.21483
451224,22.2159,75.5666
743355,22.216,88.368
743355,22.216,88.342
770012,22.21622,83.81465
360004,22.2163,70.74087
770018,22.21656,84.41089
757031,22.21663,86.68565
757031,22.21682,86.65352
363520,22.2169,71.1515
833218,22.2177,85.484
495115,22.2178,81.7705
743329,22.2179,88.64584
743338,22.218,88.136
743376,22.218,88.384
480221,22.21826,79.80446
480221,22.21836,79.80446
454552,22.21847,75.47172
360025,22.21867,70.93375
495559,22.21878,82.5267
743368,22.2188,88.1364
743368,22.219,88.236
770020,22.21909,84.09486
743368,22.2191,88.165
384455,22.2195,73.1167
382115,22.22,71.84
382245,22.22,71.8
382450,22.22,71.84
361013,22.22,70.24
361305,22.22,69.73
361315,22.22,69.3
451224,22.22,75.55
743375,22.22,88.277
451225,22.2201,75.7978
743355,22.2201,88.4003
757032,22.2203,86.51994
495113,22.22037,81.93984
769011,22.22037,84.86499
770012,22.22094,83.68585
461441,22.2214,76.94453
461331,22.22163,77.02766
832101,22.22179,86.78938
757031,22.22179,86.61292
757031,22.22183,86.61291
757048,22.22238,86.26899
491888,22.22273,81.40867
491888,22.22273,81.40867
491559,22.22273,81.40867
460220,22.22288,75.50729
491559,22.22308,81.30418
721166,22.2232,87.5618
721166,22.2232,87.5618
721166,22.2232,87.5618
721166,22.2232,87.5618
721166,22.2232,87.5618
721166,22.2232,87.5618
769012,22.22322,84.83834
480882,22.2233,79.5364
496111,22.22346,83.29143
757050,22.22362,86.15293
721437,22.22386,87.47076
743372,22.224,88.442
769001,22.22406,84.85558
770015,22.22418,83.88734
495115,22.22427,81.66543
364720,22.22438,71.47907
769001,22.22482,84.86418
491559,22.22486,81.41286
491888,22.22486,81.41286
457887,22.22494,74.4467
363410,22.225,71.1307
743355,22.225,88.373
491995,22.22514,81.34269
496338,22.22552,84.53222
770031,22.22581,84.73678
743329,22.226,88.6096
743372,22.226,88.4467
743355,22.226,88.336
770017,22.2262,84.5695
451224,22.2264,75.5748
743439,22.22641,89.0012
451332,22.2265,76.0072
757045,22.2265,86.08892
743375,22.2266,88.302
743611,22.22666,88.78223
769004,22.22669,84.81928
360020,22.22694,70.90981
743611,22.22697,88.76051
769004,22.22727,84.80445
757045,22.22739,86.03225
770034,22.22748,84.69589
770002,22.22765,84.13758
769012,22.2277,84.81607
769001,22.2277,84.863
770036,22.22789,84.96512
743399,22.228,88.869
770020,22.22805,84.03178
743372,22.22837,88.44804
495446,22.22842,82.65712
743378,22.22853,88.8695
495446,22.22854,82.54564
743378,22.2289,88.863
743372,22.229,88.444
743337,22.229,88.434
743368,22.22921,88.13
770016,22.22953,84.28335
770032,22.22955,84.93131
769013,22.22976,84.857
382463,22.23,72.06
361280,22.23,69.82
361160,22.23,70.33
361305,22.23,69.38
360025,22.23,71.05
361012,22.23,70.16
361170,22.23,69.96
361170,22.23,70.03
361162,22.23,70.51
743337,22.23,88.543
770032,22.23021,84.90651
451115,22.2304,76.0432
360405,22.23099,70.79713
495113,22.23102,81.79784
757050,22.23106,86.1887
495674,22.23159,82.79812
461228,22.23173,77.43147
769004,22.23176,84.82901
389265,22.23191,73.8638
480661,22.23195,79.41975
495115,22.23205,81.55827
465685,22.23213,79.37753
713326,22.23222,87.86361
496111,22.23243,83.39633
495674,22.23261,82.90174
360055,22.23283,71.44626
770012,22.23285,83.83671
769012,22.23294,84.84056
743368,22.233,88.094
743355,22.233,88.4069
743377,22.23319,88.12339
450114,22.2337,76.2594
769010,22.23374,84.88668
360021,22.23396,70.65916
743370,22.234,88.836
391135,22.2345,73.5717
391135,22.2345,73.5717
770016,22.23452,84.24535
757048,22.23454,86.22946
722101,22.23461,87.06508
722207,22.23461,87.06508
454446,22.2347,75.08704
389265,22.23476,73.77532
460440,22.2348,78.0495
495442,22.2349,82.1768
451115,22.235,76.1102
451115,22.235,75.9884
770018,22.23502,84.45353
769004,22.23517,84.77923
769004,22.23535,84.79098
757048,22.23538,86.35591
833106,22.23565,85.30364
456665,22.23576,75.37292
770034,22.23579,84.67774
700145,22.2358,88.2537
495442,22.23595,82.19855
757051,22.23601,86.56898
450116,22.2362,76.0469
743355,22.2364,88.407
454552,22.23665,75.41845
495674,22.23675,82.76033
743611,22.23677,88.77104
743368,22.2368,88.1462
495446,22.23686,82.63079
770015,22.23696,83.96024
743368,22.2371,88.1706
743611,22.23767,88.79975
743378,22.23778,88.87476
770034,22.23788,84.64854
770031,22.23799,84.73005
364710,22.238,71.60337
743337,22.238,88.561
360004,22.23812,70.78903
743375,22.2382,88.2872
743355,22.23843,88.37756
360025,22.23858,70.82252
770020,22.2386,84.07358
495115,22.23869,81.60077
495112,22.2388,82.01347
743374,22.239,88.531
769015,22.23913,84.81482
364720,22.23924,71.52138
833105,22.23941,85.73846
496116,22.23956,83.06298
832104,22.2396,86.5691
495674,22.23969,82.72662
721437,22.23995,87.39224
382449,22.24,71.92
382225,22.24,71.76
382463,22.24,72.13
382250,22.24,71.92
361335,22.24,69.1
361305,22.24,69.64
382255,22.24,71.76
361315,22.24,69.25
743503,22.24,88.303
743378,22.24,88.946
382250,22.24,71.92
743439,22.24012,89.02032
757048,22.24023,86.32119
757048,22.24033,86.32129
495442,22.24064,82.14454
721155,22.24078,87.67269
743355,22.2411,88.376
770034,22.24112,84.69179
454446,22.24116,75.18909
743439,22.24116,88.97532
757051,22.24124,86.61611
770023,22.24143,84.4896
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
721155,22.2415,87.6719
713101,22.24153,87.86769
360005,22.24155,70.73346
757051,22.24184,86.58915
743355,22.242,88.379
743609,22.24227,88.34458
480441,22.24231,78.9267
770018,22.24238,84.38785
496111,22.24249,83.39523
481882,22.24253,82.08974
757050,22.2427,86.1627
711312,22.24277,88.03386
711314,22.24288,88.055
743337,22.243,88.546
769002,22.24305,84.85756
361335,22.24367,68.96561
743439,22.24396,88.98369
743355,22.244,88.382
454446,22.244,75.08939
769015,22.24407,84.80594
757051,22.2443,86.57245
700147,22.2445,88.2559
743368,22.24458,88.18428
743355,22.24537,88.2449
495115,22.24546,81.67473
769002,22.24556,84.86943
495115,22.24572,81.73768
496450,22.24572,82.40484
743355,22.246,88.392
495330,22.24615,81.86341
769002,22.24632,84.87327
757048,22.2464,86.27896
370645,22.24646,70.00565
769006,22.24664,84.88194
743439,22.2467,88.98736
495112,22.24674,81.99439
461228,22.24675,77.22822
770036,22.24718,85.02565
743439,22.2472,88.98924
495446,22.24723,82.43736
721648,22.24723,87.9263
391440,22.24739,73.08478
743439,22.24783,88.97019
721629,22.24786,87.78197
363621,22.24798,70.73591
770031,22.24804,84.75052
769008,22.2481,84.89621
451221,22.2489,75.6702
743351,22.249,88.332
770036,22.24909,84.99579
495448,22.24964,82.55375
721628,22.2498,88.1065
743355,22.2498,88.388
721628,22.2498,88.1065
721628,22.2498,88.1065
721628,22.2498,88.1065
721628,22.2498,88.1081
721628,22.2498,88.1081
382115,22.25,71.91
382470,22.25,72.19
382255,22.25,71.7
382463,22.25,72.13
361305,22.25,69.73
361305,22.25,70.19
361280,22.25,69.9
361335,22.25,69.07
361170,22.25,70.01
382855,22.25,71.73
361162,22.25,70.4
361310,22.25,69.57
361162,22.25,70.46
757086,22.25001,86.4839
743439,22.25037,89.02032
770023,22.25048,84.51872
360055,22.25066,71.2696
757093,22.25082,86.46106
757107,22.25082,86.46106
454449,22.25089,75.34741
743355,22.251,88.433
770014,22.25105,84.10441
769003,22.25106,84.85028
460440,22.25121,78.01383
460440,22.25121,78.01383
770036,22.25124,84.97255
757051,22.25131,86.6018
461331,22.25173,76.9962
770017,22.25179,84.59236
833218,22.2518,85.532
769006,22.25185,84.88419
721437,22.25202,87.40216
496113,22.2521,83.66144
451221,22.2524,75.7273
770018,22.25254,84.35157
363440,22.2527,71.4109
743439,22.2527,88.03082
700149,22.2528,88.2431
770012,22.25283,83.78492
743609,22.253,88.347
711314,22.25322,88.01919
457887,22.2535,74.2062
743375,22.25379,88.30577
833221,22.2538,85.4293
491559,22.25382,81.32619
743375,22.254,88.294
743368,22.2542,88.2034
451115,22.25447,76.03517
769003,22.25448,84.8423
700146,22.2545,88.2559
496116,22.2546,83.1381
496116,22.25467,83.10457
757045,22.25493,86.09862
743355,22.255,88.4051
743368,22.255,88.202
495113,22.25533,81.91633
757043,22.25543,86.1775
743609,22.256,88.323
769009,22.25607,84.83578
757051,22.25626,86.6217
481117,22.25631,80.7824
360020,22.25636,70.95414
769014,22.25644,84.89018
496223,22.25645,83.21354
322203,22.25645,73.20747
721653,22.2565,87.8619
457887,22.25665,74.35042
743337,22.25685,88.49971
360004,22.25686,70.77852
743609,22.257,88.325
743375,22.257,88.244
390009,22.25703,73.21367
390010,22.25708,73.18633
496113,22.25723,83.71726
770015,22.25741,83.96674
770012,22.25752,83.82256
769005,22.25759,84.86714
743375,22.2576,88.281
495674,22.25772,82.93402
364720,22.25807,71.56137
495442,22.25809,82.19719
461441,22.25815,76.90092
770018,22.25822,84.45229
770014,22.25844,84.04832
360004,22.25859,70.7811
721649,22.2589,87.8807
457887,22.25899,74.34995
461331,22.25935,77.14205
770039,22.25941,84.76523
480991,22.25969,79.89968
382463,22.26,72.14
382355,22.26,72.19
361013,22.26,70.22
361280,22.26,69.8
361013,22.26,70.29
361013,22.26,70.2
361013,22.26,70.33
382845,22.26,72.19
361310,22.26,69.46
457887,22.26,74.52
457887,22.26,74.52
457887,22.26,74.52
743504,22.26,88.1
736133,22.26,88.23
495112,22.26018,82.02709
743355,22.2603,88.3894
770036,22.26044,85.06366
700154,22.2607,88.223
770016,22.26089,84.30972
363520,22.2609,71.2074
757105,22.2609,86.1732
757102,22.2609,86.1732
757031,22.2609,86.1732
757028,22.2609,86.1732
757043,22.2609,86.1732
757021,22.2609,86.1732
757075,22.2609,86.1732
833214,22.26113,85.80134
743439,22.26118,88.99645
743378,22.26137,88.87669
495446,22.26159,82.49152
828203,22.26163,86.81011
832101,22.26164,86.8101
769042,22.26176,84.89624
757045,22.2618,86.14435
743609,22.262,88.36
757043,22.26233,86.17903
743504,22.263,88.146
769003,22.26311,84.85076
757051,22.2633,86.63497
743439,22.26336,88.99178
769003,22.2634,84.85619
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
833214,22.26385,85.7751
360025,22.26389,71.04975
743372,22.26395,88.46219
743368,22.264,88.1857
495113,22.26415,81.95757
743439,22.26475,88.96968
360055,22.26525,71.32009
743439,22.26531,89.00229
833214,22.26535,85.8063
495115,22.26546,81.66104
770034,22.26553,84.62912
495674,22.26556,82.77516
454441,22.26562,70.78415
391410,22.266,73.1305
743372,22.266,88.438
757045,22.26622,86.02316
757043,22.26642,86.17358
360004,22.26644,70.79753
360005,22.26651,70.74212
460440,22.26657,78.10227
495334,22.26684,81.57335
743372,22.267,88.444
495449,22.26771,82.85733
495674,22.26771,82.85733
769009,22.26807,84.81881
770014,22.26828,84.19336
495674,22.26837,82.78034
743368,22.2686,88.1913
770036,22.2691,85.04834
496001,22.26916,83.20241
743513,22.26926,88.249
454449,22.26938,75.31498
770034,22.26946,84.69131
480882,22.26948,79.45351
743263,22.2695,87.2867
721145,22.2695,87.2867
721145,22.2695,87.2867
721145,22.2695,87.2867
451115,22.2696,76.0174
743609,22.26972,88.29355
833204,22.2698,85.8793
743504,22.26988,88.12168
382245,22.27,71.66
361280,22.27,69.96
361305,22.27,69.37
361012,22.27,70.08
361170,22.27,70
741140,22.27,87.62
495115,22.27058,81.70034
769042,22.27064,84.90217
495446,22.27093,82.43736
389172,22.27093,74.02817
743329,22.271,88.689
711314,22.27104,88.01429
495115,22.27122,81.62528
770017,22.27135,84.57452
770014,22.27148,84.12407
757051,22.27148,86.60038
721644,22.2715,87.4656
480990,22.27175,79.83093
743513,22.272,88.26
743611,22.272,88.804
743609,22.272,88.31
360005,22.27204,70.75258
770016,22.27239,84.24292
480996,22.27251,80.05908
384565,22.27253,73.19298
770023,22.27261,84.54861
360002,22.27269,70.81328
700084,22.2728,88.232
480334,22.27318,78.30738
363520,22.2736,71.1379
390009,22.27369,73.20928
833214,22.2739,85.7401
833214,22.2739,85.7401
833214,22.2739,85.7401
833214,22.2739,85.7401
743504,22.274,88.35
700096,22.274,88.215
391135,22.27422,73.71708
363440,22.2744,71.4373
360021,22.27443,70.54823
360021,22.27455,70.5616
360003,22.27471,70.41689
743504,22.275,88.164
743513,22.27504,88.23473
495115,22.27528,81.7664
769042,22.27533,84.93176
743446,22.27554,88.8721
360005,22.27572,70.75489
743611,22.27595,88.8311
496111,22.276,83.27756
743376,22.276,88.568
743609,22.27611,88.33486
388550,22.27628,72.81683
770015,22.27652,83.94349
757093,22.27696,86.51654
454335,22.27749,76.46499
495446,22.27753,82.64564
711314,22.27764,88.06809
833204,22.2779,85.91746
743375,22.278,88.284
721140,22.278,87.58669
390011,22.27819,73.19447
757043,22.27819,86.16782
461331,22.27828,77.00463
721143,22.2786,87.3798
721143,22.2786,87.3798
721143,22.2786,87.3798
721143,22.2786,87.3798
721143,22.2786,87.3798
721143,22.2786,87.3798
721133,22.2786,87.23446
743372,22.279,88.454
495674,22.27946,82.6966
770018,22.27977,84.47806
451221,22.2798,75.7117
361013,22.27998,70.31652
382460,22.28,71.77
382255,22.28,71.85
382250,22.28,72.01
361335,22.28,68.99
361305,22.28,69.67
361280,22.28,69.82
360540,22.28,72.81
361305,22.28,69.71
361335,22.28,69.13
361162,22.28,70.41
361310,22.28,69.5
388520,22.28,72.98
361162,22.28,70.48
388530,22.28,72.9
466116,22.28,77.8696
460440,22.28,77.8696
451224,22.28,75.57
712123,22.28,87.87
712135,22.28,88.32
700093,22.28,88.2242
451224,22.2801,75.5597
770014,22.28013,84.06717
451220,22.2802,75.8702
363642,22.2804,72.16547
451221,22.2804,75.6484
491559,22.28075,81.5281
700138,22.2808,88.0935
770018,22.28085,84.3721
721517,22.2809,86.9223
721517,22.2809,86.9223
743610,22.281,88.399
360002,22.28103,70.80319
495113,22.28114,82.09246
495442,22.28122,82.15505
460330,22.28122,82.15505
455227,22.28122,82.15505
743355,22.28161,88.36339
495113,22.28165,81.86341
495446,22.282,82.58146
832101,22.282,86.74792
743329,22.282,88.642
757093,22.2822,86.54605
757105,22.2822,86.54605
495674,22.28227,82.91923
495113,22.28232,81.99052
360021,22.28239,70.55748
360021,22.28254,70.48962
451115,22.2829,75.9521
832101,22.283,86.717
743329,22.283,88.475
743376,22.283,88.475
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
721140,22.2831,87.5865
496113,22.28318,83.6272
363440,22.2833,71.3878
832404,22.2833,86.7167
480441,22.28339,78.91468
360002,22.28342,70.79656
495115,22.28349,81.66652
461331,22.28355,76.96143
770036,22.2836,84.96497
360110,22.28377,70.61794
495449,22.28386,82.27191
769042,22.28389,84.91497
743610,22.284,88.396
743504,22.284,88.1022
360002,22.28414,70.81056
360002,22.28421,70.79085
770015,22.28433,83.87979
